customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_frequency_days
3241,56,Female,Sandals,Footwear,37.0,West Virginia,M,Violet,Fall,3.8,No,2-Day Shipping,No,No,37.0,Bank Transfer,Monthly,middle-aged,30
3242,50,Female,Handbag,Accessories,58.0,Connecticut,M,Lavender,Summer,4.4,No,Store Pickup,No,No,30.0,PayPal,Quarterly,middle-aged,90
3243,45,Female,Socks,Clothing,74.0,Oregon,S,Beige,Fall,2.8,No,Express,No,No,17.0,Venmo,Weekly,middle-aged,7
3244,45,Female,Hoodie,Clothing,99.0,Idaho,L,Black,Summer,5.0,No,Store Pickup,No,No,11.0,Bank Transfer,Every 3 Months,middle-aged,90
3245,65,Female,Sweater,Clothing,81.0,Arkansas,M,Black,Fall,4.7,No,Express,No,No,42.0,Credit Card,Annually,senior,365
3246,63,Female,Pants,Clothing,76.0,Kansas,M,Purple,Fall,3.2,No,Next Day Air,No,No,20.0,Cash,Weekly,senior,7
3247,70,Female,Sneakers,Footwear,98.0,Michigan,M,Magenta,Summer,2.9,No,Store Pickup,No,No,37.0,Cash,Monthly,senior,30
3248,53,Female,Gloves,Accessories,91.0,Arkansas,M,Teal,Summer,3.7,No,Express,No,No,12.0,PayPal,Fortnightly,middle-aged,14
3249,22,Female,T-shirt,Clothing,79.0,Pennsylvania,S,Teal,Summer,4.2,No,Free Shipping,No,No,41.0,Bank Transfer,Quarterly,young adult,90
3250,26,Female,Backpack,Accessories,83.0,Virginia,M,Pink,Summer,3.4,No,Express,No,No,32.0,Credit Card,Quarterly,young adult,90
3251,23,Female,Coat,Outerwear,90.0,Minnesota,M,Teal,Spring,2.9,No,2-Day Shipping,No,No,15.0,Venmo,Weekly,young adult,7
3252,25,Female,Coat,Outerwear,20.0,Nevada,M,Gold,Winter,3.7,No,Standard,No,No,39.0,Venmo,Quarterly,young adult,90
3253,69,Female,Sandals,Footwear,21.0,Montana,L,Brown,Spring,2.7,No,Store Pickup,No,No,48.0,Credit Card,Fortnightly,senior,14
3254,36,Female,Backpack,Accessories,60.0,Nebraska,M,Brown,Fall,3.2,No,2-Day Shipping,No,No,8.0,Venmo,Fortnightly,adult,14
3255,21,Female,Sweater,Clothing,31.0,Indiana,S,Magenta,Winter,4.9,No,Store Pickup,No,No,11.0,Bank Transfer,Every 3 Months,young adult,90
3256,57,Female,Shorts,Clothing,40.0,New Jersey,M,Black,Fall,2.8,No,Next Day Air,No,No,36.0,Bank Transfer,Monthly,middle-aged,30
3257,60,Female,Sunglasses,Accessories,26.0,Wisconsin,L,Teal,Winter,4.7,No,Free Shipping,No,No,50.0,Venmo,Every 3 Months,senior,90
3258,44,Female,Shirt,Clothing,98.0,Minnesota,M,Brown,Fall,3.3,No,Express,No,No,39.0,Venmo,Every 3 Months,adult,90
3259,31,Female,Shoes,Footwear,51.0,New Jersey,M,Magenta,Spring,4.3,No,Express,No,No,11.0,Credit Card,Bi-Weekly,young adult,14
3260,57,Female,Hat,Accessories,95.0,Oklahoma,XL,Indigo,Fall,3.7,No,2-Day Shipping,No,No,5.0,Debit Card,Every 3 Months,middle-aged,90
3261,39,Female,Scarf,Accessories,36.0,Wisconsin,M,Violet,Summer,4.5,No,2-Day Shipping,No,No,7.0,Credit Card,Annually,adult,365
3262,48,Female,Belt,Accessories,52.0,Rhode Island,L,Cyan,Winter,3.4,No,Store Pickup,No,No,50.0,Debit Card,Weekly,middle-aged,7
3263,42,Female,T-shirt,Clothing,35.0,Indiana,M,Violet,Spring,2.7,No,Standard,No,No,21.0,Cash,Every 3 Months,adult,90
3264,56,Female,Shorts,Clothing,68.0,Vermont,S,Black,Fall,4.4,No,Express,No,No,31.0,Debit Card,Fortnightly,middle-aged,14
3265,28,Female,Pants,Clothing,50.0,Maine,S,Charcoal,Winter,4.0,No,Express,No,No,39.0,Cash,Bi-Weekly,young adult,14
3266,40,Female,Sunglasses,Accessories,100.0,Alabama,M,White,Winter,3.2,No,Express,No,No,28.0,Credit Card,Fortnightly,adult,14
3267,49,Female,Coat,Outerwear,74.0,Alabama,S,Gray,Winter,4.2,No,Next Day Air,No,No,33.0,Bank Transfer,Weekly,middle-aged,7
3268,37,Female,Hoodie,Clothing,45.0,Idaho,L,Pink,Winter,3.0,No,Store Pickup,No,No,42.0,Credit Card,Quarterly,adult,90
3269,22,Female,Dress,Clothing,97.0,Arkansas,M,Cyan,Fall,2.8,No,Free Shipping,No,No,5.0,Bank Transfer,Every 3 Months,young adult,90
3270,27,Female,Blouse,Clothing,60.0,Ohio,M,Blue,Winter,4.9,No,Express,No,No,25.0,Cash,Monthly,young adult,30
3271,59,Female,Socks,Clothing,25.0,Illinois,M,Indigo,Winter,4.7,No,Express,No,No,48.0,PayPal,Annually,senior,365
3272,35,Female,Socks,Clothing,55.0,Nevada,XL,Magenta,Spring,4.4,No,Standard,No,No,30.0,Credit Card,Weekly,adult,7
3273,58,Female,Shoes,Footwear,99.0,Texas,M,Lavender,Winter,3.1,No,Next Day Air,No,No,34.0,PayPal,Quarterly,senior,90
3274,58,Female,Belt,Accessories,45.0,Nevada,S,Orange,Summer,2.6,No,Free Shipping,No,No,34.0,PayPal,Every 3 Months,senior,90
3275,46,Female,Sweater,Clothing,20.0,Oklahoma,M,Cyan,Spring,3.9,No,Store Pickup,No,No,14.0,Cash,Fortnightly,middle-aged,14
3276,43,Female,Pants,Clothing,88.0,Alabama,XL,Green,Summer,2.6,No,2-Day Shipping,No,No,2.0,Debit Card,Weekly,adult,7
3277,39,Female,Scarf,Accessories,99.0,South Dakota,M,White,Summer,4.0,No,Store Pickup,No,No,41.0,PayPal,Every 3 Months,adult,90
3278,59,Female,Skirt,Clothing,86.0,Texas,M,Blue,Spring,4.9,No,Store Pickup,No,No,3.0,Credit Card,Monthly,senior,30
3279,59,Female,Dress,Clothing,70.0,Montana,M,Black,Summer,3.3,No,2-Day Shipping,No,No,18.0,Bank Transfer,Weekly,senior,7
3280,59,Female,Hat,Accessories,50.0,Wyoming,S,Red,Fall,3.0,No,Express,No,No,1.0,Debit Card,Fortnightly,senior,14
3281,45,Female,Handbag,Accessories,57.0,New York,L,Red,Winter,2.7,No,Next Day Air,No,No,5.0,PayPal,Monthly,middle-aged,30
3282,27,Female,Pants,Clothing,69.0,Oregon,L,Gold,Winter,3.1,No,Free Shipping,No,No,41.0,Bank Transfer,Annually,young adult,365
3283,24,Female,T-shirt,Clothing,94.0,California,M,Red,Fall,4.8,No,Next Day Air,No,No,5.0,Credit Card,Monthly,young adult,30
3284,47,Female,Jacket,Outerwear,24.0,North Carolina,L,Purple,Spring,2.9,No,Express,No,No,10.0,Debit Card,Every 3 Months,middle-aged,90
3285,70,Female,Scarf,Accessories,79.0,Kentucky,L,White,Spring,4.5,No,2-Day Shipping,No,No,20.0,Venmo,Annually,senior,365
3286,58,Female,Hat,Accessories,31.0,Hawaii,XL,Magenta,Fall,4.6,No,Free Shipping,No,No,11.0,Cash,Weekly,senior,7
3287,45,Female,Jacket,Outerwear,67.0,Illinois,L,Pink,Winter,5.0,No,Express,No,No,4.0,Venmo,Fortnightly,middle-aged,14
3288,24,Female,Skirt,Clothing,63.0,West Virginia,L,Black,Spring,4.3,No,2-Day Shipping,No,No,38.0,Credit Card,Weekly,young adult,7
3289,67,Female,Handbag,Accessories,61.0,South Carolina,XL,White,Spring,4.9,No,Next Day Air,No,No,19.0,Credit Card,Bi-Weekly,senior,14
3290,31,Female,Backpack,Accessories,50.0,Montana,M,Maroon,Summer,4.0,No,2-Day Shipping,No,No,16.0,Venmo,Every 3 Months,young adult,90
3291,52,Female,Coat,Outerwear,82.0,North Dakota,L,Black,Spring,3.1,No,Free Shipping,No,No,2.0,PayPal,Monthly,middle-aged,30
3292,29,Female,Belt,Accessories,51.0,New Mexico,L,Olive,Fall,2.6,No,2-Day Shipping,No,No,11.0,Cash,Monthly,young adult,30
3293,62,Female,Handbag,Accessories,23.0,Missouri,L,Gray,Spring,4.9,No,Standard,No,No,18.0,Bank Transfer,Fortnightly,senior,14
3294,19,Female,Coat,Outerwear,91.0,West Virginia,M,Gold,Spring,3.5,No,2-Day Shipping,No,No,47.0,Credit Card,Fortnightly,young adult,14
3295,62,Female,Sweater,Clothing,60.0,South Carolina,S,Magenta,Spring,4.5,No,Store Pickup,No,No,15.0,Bank Transfer,Bi-Weekly,senior,14
3296,70,Female,Blouse,Clothing,34.0,West Virginia,S,Lavender,Summer,2.8,No,Next Day Air,No,No,15.0,Cash,Weekly,senior,7
3297,20,Female,Blouse,Clothing,23.0,Alaska,M,Green,Spring,4.2,No,Next Day Air,No,No,47.0,Venmo,Quarterly,young adult,90
3298,67,Female,Belt,Accessories,82.0,West Virginia,M,Violet,Fall,4.1,No,Free Shipping,No,No,47.0,PayPal,Monthly,senior,30
3299,65,Female,Jacket,Outerwear,73.0,New Mexico,M,Brown,Fall,3.5,No,Express,No,No,6.0,Bank Transfer,Every 3 Months,senior,90
3300,45,Female,Shorts,Clothing,32.0,South Dakota,L,Teal,Spring,4.0,No,2-Day Shipping,No,No,18.0,Venmo,Monthly,middle-aged,30
3301,26,Female,Hat,Accessories,80.0,Oklahoma,M,Charcoal,Spring,4.0,No,Express,No,No,40.0,Bank Transfer,Bi-Weekly,young adult,14
3302,36,Female,Pants,Clothing,58.0,Oklahoma,XL,Charcoal,Summer,2.5,No,Free Shipping,No,No,31.0,Credit Card,Fortnightly,adult,14
3303,36,Female,Blouse,Clothing,82.0,Alabama,XL,Beige,Winter,4.2,No,Standard,No,No,31.0,Venmo,Bi-Weekly,adult,14
3304,20,Female,Belt,Accessories,60.0,Mississippi,S,Turquoise,Summer,3.4,No,Next Day Air,No,No,4.0,Credit Card,Fortnightly,young adult,14
3305,30,Female,Handbag,Accessories,79.0,Mississippi,XL,Orange,Fall,4.8,No,Next Day Air,No,No,36.0,Bank Transfer,Every 3 Months,young adult,90
3306,34,Female,Hoodie,Clothing,41.0,Nebraska,L,Cyan,Summer,4.9,No,Standard,No,No,31.0,PayPal,Bi-Weekly,adult,14
3307,63,Female,Jacket,Outerwear,39.0,Colorado,L,Orange,Summer,3.6,No,Store Pickup,No,No,6.0,Venmo,Fortnightly,senior,14
3308,18,Female,Scarf,Accessories,36.0,Pennsylvania,S,Green,Winter,4.0,No,Store Pickup,No,No,1.0,Cash,Monthly,young adult,30
3309,55,Female,Jeans,Clothing,70.0,Utah,M,Pink,Fall,2.6,No,Express,No,No,29.0,Cash,Monthly,middle-aged,30
3310,48,Female,Handbag,Accessories,47.0,Massachusetts,M,Blue,Summer,3.1,No,Store Pickup,No,No,19.0,PayPal,Monthly,middle-aged,30
3311,45,Female,Jacket,Outerwear,27.0,Iowa,M,Pink,Winter,3.6,No,Free Shipping,No,No,12.0,PayPal,Fortnightly,middle-aged,14
3312,29,Female,Hat,Accessories,52.0,Florida,L,Blue,Summer,4.0,No,Express,No,No,18.0,Bank Transfer,Annually,young adult,365
3313,55,Female,Sneakers,Footwear,75.0,Louisiana,L,Black,Summer,3.9,No,Next Day Air,No,No,45.0,Cash,Quarterly,middle-aged,90
3314,55,Female,Hat,Accessories,30.0,Kansas,XL,Black,Fall,3.9,No,Express,No,No,45.0,Credit Card,Monthly,middle-aged,30
3315,55,Female,Socks,Clothing,94.0,Kansas,M,Violet,Spring,3.3,No,Standard,No,No,8.0,Credit Card,Quarterly,middle-aged,90
3316,48,Female,Scarf,Accessories,68.0,Kentucky,S,Gold,Summer,2.9,No,Standard,No,No,4.0,PayPal,Every 3 Months,middle-aged,90
3317,42,Female,Socks,Clothing,45.0,New Mexico,M,Olive,Summer,3.1,No,Free Shipping,No,No,5.0,Debit Card,Fortnightly,adult,14
3318,21,Female,Hat,Accessories,67.0,North Carolina,XL,Pink,Summer,4.7,No,Standard,No,No,30.0,Cash,Quarterly,young adult,90
3319,45,Female,Jacket,Outerwear,46.0,North Dakota,M,Olive,Summer,3.9,No,Free Shipping,No,No,15.0,PayPal,Monthly,middle-aged,30
3320,23,Female,Shorts,Clothing,31.0,North Dakota,M,Indigo,Summer,4.3,No,Next Day Air,No,No,17.0,Credit Card,Every 3 Months,young adult,90
3321,66,Female,Blouse,Clothing,44.0,Illinois,XL,Silver,Fall,4.2,No,2-Day Shipping,No,No,45.0,Cash,Every 3 Months,senior,90
3322,32,Female,Coat,Outerwear,100.0,Maine,S,Charcoal,Winter,4.3,No,Next Day Air,No,No,3.0,Venmo,Annually,adult,365
3323,52,Female,Sweater,Clothing,92.0,Indiana,XL,Orange,Winter,4.6,No,Next Day Air,No,No,43.0,PayPal,Weekly,middle-aged,7
3324,54,Female,Handbag,Accessories,78.0,North Dakota,M,Yellow,Winter,3.8,No,Free Shipping,No,No,4.0,Credit Card,Monthly,middle-aged,30
3325,37,Female,T-shirt,Clothing,32.0,Missouri,S,Red,Fall,3.3,No,Standard,No,No,41.0,Venmo,Weekly,adult,7
3326,29,Female,Sandals,Footwear,97.0,Alaska,M,Maroon,Fall,3.7,No,2-Day Shipping,No,No,16.0,Venmo,Monthly,young adult,30
3327,47,Female,Gloves,Accessories,95.0,North Dakota,M,Magenta,Summer,4.3,No,Standard,No,No,10.0,Debit Card,Annually,middle-aged,365
3328,47,Female,Shorts,Clothing,64.0,Connecticut,M,Black,Spring,4.1,No,Express,No,No,2.0,Debit Card,Quarterly,middle-aged,90
3329,42,Female,Sandals,Footwear,35.0,Wisconsin,M,Violet,Spring,3.2,No,Free Shipping,No,No,11.0,Cash,Bi-Weekly,adult,14
3330,34,Female,Backpack,Accessories,54.0,New Jersey,M,Gray,Winter,3.8,No,Express,No,No,1.0,Debit Card,Bi-Weekly,adult,14
3331,38,Female,Sneakers,Footwear,96.0,Missouri,M,Black,Spring,3.2,No,2-Day Shipping,No,No,41.0,Bank Transfer,Quarterly,adult,90
3332,55,Female,Sunglasses,Accessories,58.0,California,M,Pink,Summer,3.5,No,Free Shipping,No,No,39.0,PayPal,Quarterly,middle-aged,90
3333,27,Female,T-shirt,Clothing,23.0,Washington,M,Silver,Summer,3.1,No,2-Day Shipping,No,No,1.0,PayPal,Bi-Weekly,young adult,14
3334,55,Female,Jeans,Clothing,35.0,Minnesota,M,Violet,Spring,4.2,No,Express,No,No,3.0,PayPal,Monthly,middle-aged,30
3335,66,Female,Shirt,Clothing,23.0,California,M,Beige,Summer,3.4,No,Free Shipping,No,No,21.0,Credit Card,Annually,senior,365
3336,44,Female,Hat,Accessories,94.0,Texas,XL,Cyan,Winter,3.5,No,Express,No,No,48.0,Bank Transfer,Quarterly,adult,90
3337,39,Female,Blouse,Clothing,45.0,Montana,M,Brown,Fall,4.0,No,Free Shipping,No,No,24.0,Debit Card,Annually,adult,365
3338,23,Female,Jacket,Outerwear,23.0,Arizona,L,Blue,Winter,4.4,No,2-Day Shipping,No,No,45.0,Bank Transfer,Bi-Weekly,young adult,14
3339,29,Female,Skirt,Clothing,94.0,Minnesota,L,White,Winter,2.9,No,2-Day Shipping,No,No,46.0,Credit Card,Monthly,young adult,30
3340,20,Female,Gloves,Accessories,99.0,Nebraska,M,Cyan,Fall,3.6,No,Store Pickup,No,No,35.0,Cash,Fortnightly,young adult,14
3341,42,Female,T-shirt,Clothing,36.0,Virginia,XL,Maroon,Fall,4.4,No,Free Shipping,No,No,47.0,Credit Card,Fortnightly,adult,14
3342,55,Female,Jacket,Outerwear,50.0,Connecticut,XL,Olive,Summer,4.5,No,Standard,No,No,35.0,Credit Card,Monthly,middle-aged,30
3343,66,Female,Jacket,Outerwear,81.0,New Jersey,M,Violet,Spring,3.8,No,Free Shipping,No,No,45.0,Credit Card,Weekly,senior,7
3344,24,Female,Shorts,Clothing,31.0,Kentucky,XL,Green,Winter,3.6,No,2-Day Shipping,No,No,6.0,Cash,Bi-Weekly,young adult,14
3345,62,Female,Hat,Accessories,48.0,Washington,XL,Magenta,Fall,4.3,No,Free Shipping,No,No,20.0,Cash,Annually,senior,365
3346,28,Female,Handbag,Accessories,91.0,Florida,M,Turquoise,Summer,4.0,No,2-Day Shipping,No,No,3.0,Venmo,Bi-Weekly,young adult,14
3347,30,Female,Jeans,Clothing,99.0,Oklahoma,M,Black,Summer,3.4,No,Express,No,No,30.0,Venmo,Quarterly,young adult,90
3348,22,Female,Shoes,Footwear,70.0,Iowa,XL,Cyan,Summer,4.4,No,Standard,No,No,28.0,PayPal,Bi-Weekly,young adult,14
3349,28,Female,T-shirt,Clothing,74.0,New Hampshire,L,Gray,Winter,2.8,No,Standard,No,No,15.0,Cash,Every 3 Months,young adult,90
3350,35,Female,Jewelry,Accessories,79.0,Georgia,M,Red,Fall,2.8,No,Store Pickup,No,No,29.0,PayPal,Quarterly,adult,90
3351,45,Female,Handbag,Accessories,33.0,Mississippi,S,Olive,Fall,4.9,No,2-Day Shipping,No,No,15.0,Cash,Bi-Weekly,middle-aged,14
3352,43,Female,Shirt,Clothing,49.0,New Hampshire,L,Cyan,Spring,4.2,No,2-Day Shipping,No,No,18.0,Bank Transfer,Fortnightly,adult,14
3353,55,Female,Belt,Accessories,96.0,Washington,M,Teal,Summer,2.9,No,Next Day Air,No,No,7.0,Bank Transfer,Bi-Weekly,middle-aged,14
3354,31,Female,Dress,Clothing,66.0,Ohio,L,Teal,Fall,4.6,No,Free Shipping,No,No,19.0,Credit Card,Every 3 Months,young adult,90
3355,42,Female,Skirt,Clothing,45.0,Maryland,M,Orange,Fall,2.8,No,Next Day Air,No,No,15.0,PayPal,Weekly,adult,7
3356,40,Female,Blouse,Clothing,28.0,Delaware,M,Peach,Spring,2.6,No,Store Pickup,No,No,3.0,Bank Transfer,Bi-Weekly,adult,14
3357,39,Female,Jeans,Clothing,48.0,Tennessee,M,Silver,Summer,3.5,No,Store Pickup,No,No,13.0,PayPal,Bi-Weekly,adult,14
3358,41,Female,Hoodie,Clothing,67.0,Arkansas,M,Pink,Winter,3.5,No,Free Shipping,No,No,37.0,Credit Card,Monthly,adult,30
3359,56,Female,T-shirt,Clothing,59.0,Tennessee,M,Magenta,Fall,3.4,No,2-Day Shipping,No,No,26.0,Cash,Annually,middle-aged,365
3360,43,Female,Sunglasses,Accessories,74.0,New Hampshire,L,Red,Fall,3.9,No,Next Day Air,No,No,29.0,Debit Card,Monthly,adult,30
3361,22,Female,Jacket,Outerwear,81.0,Minnesota,M,Maroon,Spring,3.3,No,2-Day Shipping,No,No,47.0,Cash,Every 3 Months,young adult,90
3362,47,Female,Shoes,Footwear,26.0,Florida,M,Silver,Spring,4.1,No,Free Shipping,No,No,47.0,Credit Card,Bi-Weekly,middle-aged,14
3363,50,Female,Handbag,Accessories,61.0,Tennessee,M,Gray,Summer,3.0,No,Next Day Air,No,No,48.0,Venmo,Fortnightly,middle-aged,14
3364,58,Female,Sweater,Clothing,23.0,California,M,Turquoise,Winter,3.0,No,Next Day Air,No,No,46.0,Bank Transfer,Bi-Weekly,senior,14
3365,50,Female,Scarf,Accessories,33.0,Oregon,M,Peach,Fall,3.2,No,Standard,No,No,7.0,Credit Card,Monthly,middle-aged,30
3366,43,Female,Skirt,Clothing,58.0,Tennessee,L,Teal,Fall,3.9,No,Express,No,No,45.0,Credit Card,Every 3 Months,adult,90
3367,38,Female,Gloves,Accessories,65.0,North Carolina,M,Red,Spring,3.6,No,2-Day Shipping,No,No,47.0,Debit Card,Quarterly,adult,90
3368,44,Female,T-shirt,Clothing,48.0,Tennessee,M,Blue,Summer,3.1,No,Store Pickup,No,No,6.0,Venmo,Fortnightly,adult,14
3369,30,Female,Sandals,Footwear,25.0,Nebraska,M,Blue,Spring,4.8,No,Express,No,No,29.0,Bank Transfer,Every 3 Months,young adult,90
3370,47,Female,Sweater,Clothing,51.0,Maine,M,Indigo,Winter,3.8,No,2-Day Shipping,No,No,42.0,Cash,Monthly,middle-aged,30
3371,30,Female,Belt,Accessories,31.0,Illinois,M,Charcoal,Summer,2.8,No,Store Pickup,No,No,46.0,Cash,Fortnightly,young adult,14
3372,49,Female,Hoodie,Clothing,99.0,Colorado,S,Turquoise,Winter,4.0,No,Next Day Air,No,No,28.0,PayPal,Annually,middle-aged,365
3373,56,Female,Socks,Clothing,25.0,Pennsylvania,M,Maroon,Winter,4.6,No,Free Shipping,No,No,14.0,Credit Card,Every 3 Months,middle-aged,90
3374,70,Female,Sandals,Footwear,52.0,Minnesota,M,Purple,Spring,3.5,No,Store Pickup,No,No,12.0,Debit Card,Every 3 Months,senior,90
3375,22,Female,Blouse,Clothing,47.0,Nevada,S,Lavender,Spring,3.7,No,2-Day Shipping,No,No,41.0,Debit Card,Annually,young adult,365
3376,51,Female,Boots,Footwear,98.0,Connecticut,XL,Yellow,Fall,4.9,No,Express,No,No,8.0,Credit Card,Annually,middle-aged,365
3377,22,Female,Hat,Accessories,46.0,Ohio,M,Green,Winter,4.1,No,Store Pickup,No,No,24.0,Cash,Quarterly,young adult,90
3378,37,Female,Shirt,Clothing,32.0,Kentucky,M,Yellow,Winter,4.6,No,Next Day Air,No,No,18.0,PayPal,Fortnightly,adult,14
3379,49,Female,Shorts,Clothing,75.0,Minnesota,L,Gold,Fall,4.5,No,Next Day Air,No,No,6.0,Cash,Quarterly,middle-aged,90
3380,61,Female,Handbag,Accessories,51.0,Tennessee,L,Turquoise,Summer,5.0,No,Store Pickup,No,No,40.0,Cash,Weekly,senior,7
3381,41,Female,Dress,Clothing,52.0,North Dakota,L,Blue,Summer,3.8,No,Standard,No,No,6.0,PayPal,Every 3 Months,adult,90
3382,57,Female,Hat,Accessories,66.0,Minnesota,L,Turquoise,Winter,4.7,No,Standard,No,No,27.0,Credit Card,Quarterly,middle-aged,90
3383,34,Female,Sweater,Clothing,35.0,Nebraska,M,Maroon,Spring,2.8,No,Express,No,No,2.0,Bank Transfer,Weekly,adult,7
3384,27,Female,Coat,Outerwear,43.0,Delaware,M,Pink,Fall,2.6,No,Next Day Air,No,No,39.0,Venmo,Bi-Weekly,young adult,14
3385,39,Female,Hoodie,Clothing,24.0,Minnesota,L,Maroon,Summer,3.8,No,Free Shipping,No,No,9.0,Venmo,Quarterly,adult,90
3386,62,Female,Jewelry,Accessories,83.0,Rhode Island,M,Olive,Winter,2.8,No,Standard,No,No,16.0,Credit Card,Every 3 Months,senior,90
3387,34,Female,T-shirt,Clothing,62.0,Michigan,M,Lavender,Fall,2.6,No,2-Day Shipping,No,No,36.0,Cash,Quarterly,adult,90
3388,53,Female,Pants,Clothing,78.0,New Jersey,S,Pink,Spring,3.4,No,2-Day Shipping,No,No,2.0,Credit Card,Bi-Weekly,middle-aged,14
3389,35,Female,Sweater,Clothing,61.0,South Dakota,M,Cyan,Spring,4.5,No,Store Pickup,No,No,21.0,Credit Card,Weekly,adult,7
3390,38,Female,Pants,Clothing,57.0,North Carolina,L,Maroon,Fall,3.8,No,Free Shipping,No,No,39.0,Venmo,Annually,adult,365
3391,32,Female,Socks,Clothing,70.0,Oregon,S,Red,Summer,3.0,No,Next Day Air,No,No,38.0,PayPal,Annually,adult,365
3392,47,Female,Hoodie,Clothing,57.0,Montana,M,Silver,Fall,3.7,No,2-Day Shipping,No,No,6.0,Debit Card,Every 3 Months,middle-aged,90
3393,53,Female,Scarf,Accessories,74.0,New Jersey,XL,Blue,Winter,4.4,No,Free Shipping,No,No,6.0,Venmo,Bi-Weekly,middle-aged,14
3394,60,Female,Dress,Clothing,90.0,Arizona,M,Gold,Fall,3.1,No,Next Day Air,No,No,50.0,Debit Card,Monthly,senior,30
3395,31,Female,Sandals,Footwear,98.0,Vermont,S,Yellow,Spring,4.2,No,Store Pickup,No,No,9.0,PayPal,Annually,young adult,365
3396,44,Female,Dress,Clothing,43.0,Colorado,M,Silver,Winter,3.1,No,Free Shipping,No,No,15.0,Debit Card,Every 3 Months,adult,90
3397,29,Female,Pants,Clothing,37.0,Tennessee,XL,Black,Winter,5.0,No,Next Day Air,No,No,5.0,PayPal,Quarterly,young adult,90
3398,19,Female,Blouse,Clothing,38.0,New Jersey,L,Yellow,Summer,2.7,No,Standard,No,No,13.0,Bank Transfer,Bi-Weekly,young adult,14
3399,54,Female,Jeans,Clothing,60.0,Montana,L,Pink,Winter,3.8,No,Standard,No,No,44.0,Cash,Fortnightly,middle-aged,14
3400,40,Female,Pants,Clothing,55.0,Montana,XL,Yellow,Winter,3.3,No,Standard,No,No,36.0,Debit Card,Annually,adult,365
3401,39,Female,Sunglasses,Accessories,51.0,Nevada,M,Lavender,Fall,4.8,No,Free Shipping,No,No,18.0,Venmo,Fortnightly,adult,14
3402,44,Female,Backpack,Accessories,71.0,Nevada,L,Peach,Winter,3.4,No,Standard,No,No,39.0,Credit Card,Weekly,adult,7
3403,22,Female,Hoodie,Clothing,61.0,Louisiana,M,Black,Spring,4.4,No,2-Day Shipping,No,No,11.0,PayPal,Every 3 Months,young adult,90
3404,30,Female,Boots,Footwear,65.0,Illinois,M,Olive,Summer,3.9,No,Standard,No,No,1.0,Cash,Bi-Weekly,young adult,14
3405,69,Female,Gloves,Accessories,34.0,South Carolina,L,Olive,Fall,3.9,No,2-Day Shipping,No,No,34.0,Credit Card,Annually,senior,365
3406,28,Female,Blouse,Clothing,87.0,Washington,M,White,Summer,4.2,No,Store Pickup,No,No,47.0,Bank Transfer,Bi-Weekly,young adult,14
3407,57,Female,Sweater,Clothing,79.0,Nebraska,M,Red,Spring,4.0,No,Store Pickup,No,No,24.0,Venmo,Quarterly,middle-aged,90
3408,46,Female,Dress,Clothing,46.0,Alabama,S,Purple,Spring,2.6,No,Store Pickup,No,No,20.0,Cash,Quarterly,middle-aged,90
3409,48,Female,Socks,Clothing,72.0,Montana,L,Purple,Summer,4.4,No,Standard,No,No,11.0,Bank Transfer,Annually,middle-aged,365
3410,24,Female,Shirt,Clothing,93.0,Minnesota,M,Teal,Summer,3.2,No,Next Day Air,No,No,3.0,Credit Card,Every 3 Months,young adult,90
3411,50,Female,Sandals,Footwear,76.0,Ohio,L,Teal,Summer,4.3,No,Free Shipping,No,No,38.0,Bank Transfer,Bi-Weekly,middle-aged,14
3412,29,Female,Shoes,Footwear,56.0,New York,L,Gray,Winter,4.9,No,2-Day Shipping,No,No,45.0,Cash,Weekly,young adult,7
3413,61,Female,Sandals,Footwear,83.0,Indiana,M,Magenta,Fall,3.8,No,Store Pickup,No,No,31.0,Venmo,Quarterly,senior,90
3414,34,Female,Gloves,Accessories,90.0,Delaware,XL,Black,Winter,2.5,No,Express,No,No,16.0,PayPal,Bi-Weekly,adult,14
3415,27,Female,Boots,Footwear,94.0,Connecticut,M,Maroon,Spring,4.9,No,Next Day Air,No,No,3.0,Bank Transfer,Quarterly,young adult,90
3416,38,Female,Blouse,Clothing,68.0,New York,M,Gold,Fall,3.0,No,2-Day Shipping,No,No,15.0,Bank Transfer,Annually,adult,365
3417,25,Female,Sandals,Footwear,53.0,Alabama,M,Purple,Spring,3.2,No,Store Pickup,No,No,11.0,Bank Transfer,Every 3 Months,young adult,90
3418,54,Female,Coat,Outerwear,35.0,Massachusetts,M,Blue,Summer,2.9,No,2-Day Shipping,No,No,22.0,Debit Card,Fortnightly,middle-aged,14
3419,53,Female,Jacket,Outerwear,30.0,South Carolina,M,Beige,Summer,2.8,No,Free Shipping,No,No,35.0,Debit Card,Annually,middle-aged,365
3420,23,Female,Jewelry,Accessories,26.0,West Virginia,L,Indigo,Winter,3.1,No,Store Pickup,No,No,5.0,Venmo,Bi-Weekly,young adult,14
3421,19,Female,Hat,Accessories,60.0,Kentucky,M,Purple,Winter,3.4,No,Express,No,No,35.0,PayPal,Bi-Weekly,young adult,14
